id,name,geometry,buildstart,opening,closure,city_id
28277,12th & Jackson,POINT(-122.3159021 47.5992345),,2016,,236
30009,黄河路,POINT(113.6761262 34.7754686),,2016,,390
28278,5th & Jackson,POINT(-122.3268088 47.5992259),,2016,,236
28279,14th & Washington,POINT(-122.3142174 47.6006711),,2016,,236
30010,黄河路,POINT(113.6759504 34.7757089),,2019,,390
28280,Broadway & Marion,POINT(-122.3208583 47.6099146),,2016,,236
32777,Yonghe Market,POINT(121.309798055131 24.9967014606539),2020,2025,,358
30011,海滩寺,POINT(113.6446477 34.7754542),,2019,,390
28281,Broadway & Denny,POINT(-122.320942876381 47.6180808012161),,2016,,236
32776,Taoyuan Main,POINT(121.313576471497 24.9890834417052),2020,2025,,358
30012,郑州人民医院,POINT(113.6609532 34.7757187),,2019,,390
30013,省人民医院,POINT(113.6866535 34.7756922),,2019,,390
30782,Beltline Boulevard,POINT(-93.3387882418374 44.9439905134537),2018,2025,,195
30783,West Lake St.,POINT(-93.3242867189192 44.9478225467492),2018,2025,,195
30784,W. 21st St.,POINT(-93.3145630766208 44.9605970923161),2018,2025,,195
30785,Bryn Mawr,POINT(-93.3098251785272 44.9678416634893),2018,2025,,195
30786,Bassett Creek Valley,POINT(-93.2961202000804 44.9742018355382),2018,2025,,195
30787,Royalston Avenue / Farmers Market,POINT(-93.283098634743 44.9811822801374),2018,2025,,195
30014,东大街,POINT(113.6759743 34.749753),,2016,,390
30015,沙口路,POINT(113.6339964 34.7714314),,2019,,390
32778,Minguang Rd.,POINT(121.305438270825 25.0035986454642),2020,2025,,358
30016,二里岗,POINT(113.6757738 34.7302115),,2016,,390
32779,Daxing West Road,POINT(121.300061781937 25.0127918144393),2020,2025,,358
30017,南五里堡,POINT(113.6758722 34.7214118),,2016,,390
30018,花寨,POINT(113.676164 34.7073113),,2016,,390
32780,Taoyuan Performance Arts Center,POINT(121.298096810865 25.017027762331),2020,2025,,358
30019,南三环,POINT(113.6762465 34.6996451),,2016,,390
30020,南五里堡,POINT(113.6761251 34.7216601),,2019,,390
30021,五一公园,POINT(113.6075252 34.7569627),,2019,,390
30022,站马屯,POINT(113.6760933 34.6848191),,2016,,390
28291,الشقب,POINT(51.4531895 25.3093647),,2019,,341
28290,مكتبة قطر الوطنية,POINT(51.4418356 25.3193519),,2019,,341
28289,المدينة التعليمية,POINT(51.4260888 25.3171038),,2019,,341
28288,العزيزية,POINT(51.4441748 25.2576338),,2019,,341
28287,المدينة الرياضية,POINT(51.4524705 25.2593512),,2019,,341
28286,الوعب,POINT(51.4688621 25.2675429),,2019,,341
28285,السودان,POINT(51.4851476 25.2726857),,2019,,341
28284,جوعان,POINT(51.4969274 25.2806969),,2019,,341
28283,السد,POINT(51.5050181 25.2824799),,2019,,341
28282,بن محمود,POINT(51.5149449 25.2803825),,2019,,341
30025,经北二路,POINT(113.7674526 34.7277304),,2021,,390
30023,南四环,POINT(113.6757419 34.6640501),,2016,,390
30024,七里河,POINT(113.7163584 34.7219896),,2019,,390
30026,郑州东站,POINT(113.7674081 34.7595427),,2019,,390
32781,Nankan Bus Station,POINT(121.292797597936 25.028354371159),2020,2025,,358
30027,省骨科医院,POINT(113.7676871 34.7464701),,2019,,390
30028,金水东路,POINT(113.7650128 34.7703541),,2019,,390
32782,Nanzhu,POINT(121.28312278759 25.0383012538328),2019,2025,,358
30029,祭城,POINT(113.761015 34.7775175),,2019,,390
32783,Luzhu Industrial Park,POINT(121.27581726593 25.051651704082),2020,2025,,358
32784,Changxing,POINT(121.267409621806 25.0623065178953),2019,2025,,358
32785,Guolin,POINT(121.260920039957 25.0805731710716),2019,2025,,358
28298,المنصورة,POINT(51.5349929 25.2704667),,2019,,341
28297,مشيرب,POINT(51.5254413 25.2827894),,2019,,341
28296,البدع,POINT(51.5199642 25.2912326),,2019,,341
28295,القصر الأبيض,POINT(51.506012 25.2924524),,2019,,341
28294,مستشفى حمد,POINT(51.5005138 25.2905647),,2019,,341
28293,المسيلة,POINT(51.4840186 25.2931844),,2019,,341
28292,الريان القديم,POINT(51.4609181 25.3014161),,2019,,341
33334,"",POINT(120.628642484283 31.2058987460745),,2017,,420
28299,الرفاع,POINT(51.3480011 25.3243336),,2019,,341
33335,"",POINT(120.635651725326 31.1802421869866),,2017,,420
33336,"",POINT(120.628371089923 31.1718032871587),,2017,,420
33337,"",POINT(120.614823984701 31.1648271042078),,2017,,420
28304,القصار,POINT(51.523871 25.3501377),,2019,,341
28305,مركز المعارض,POINT(51.5277025 25.3229874),,2019,,341
28306,الخليج الغربي,POINT(51.5198106 25.3151717),,2019,,341
28307,الكورنيش,POINT(51.5154056 25.3077795),,2019,,341
28308,البدع,POINT(51.520166 25.2912693),,2019,,341
30030,儿童医院,POINT(113.7448095 34.7776288),,2019,,390
32786,Kengkou,POINT(121.265641971837 25.0858762989602),2019,2025,,358
30031,中央商务区,POINT(113.7264396 34.7787962),,2019,,390
30033,营岗,POINT(113.7961471 34.7216183),,2021,,390
30032,省骨科医院,POINT(113.7680896 34.7454219),,2020,,390
26194,Ma Mingtan,POINT(121.561123904864 24.9887967427867),2021,2029,,358
26193,Gouzikou,POINT(121.551757318314 24.9877309535177),2021,2029,,358
26195,Baodoucuo,POINT(121.549763159299 24.9836223351654),2021,2029,,358
33338,"",POINT(120.611791351691 31.1570094778043),,2017,,420
32787,Θησείο (Παλιός),POINT(23.7204941036177 37.9771642056222),1867,1869,1895,11
28315,راس بو عبود,POINT(51.5709283 25.2790439),,2019,,341
28316,المتحف الوطني,POINT(51.5493265 25.2846804),,2019,,341
28317,سوق واقف,POINT(51.5362473 25.2865171),,2019,,341
28314,مشيرب,POINT(51.5257673 25.2827122),,2019,,341
28309,مشيرب,POINT(51.5255622 25.2829114),,2019,,341
28310,الدوحة الجديدة,POINT(51.5396427 25.2747851),,2019,,341
28311,ام غويلينة,POINT(51.5494194 25.2693968),,2019,,341
28312,المطار القديم,POINT(51.5580303 25.2633419),,2019,,341
28313,عقبة بن نافع,POINT(51.5667466 25.2496709),,2019,,341
28330,المنطقة الحرة,POINT(51.5782784 25.2284695),,2019,,341
28329,رأس بوفنطاس,POINT(51.5864566 25.2115347),,2019,,341
28331,الوكرة,POINT(51.5958441 25.1938287),,2019,,341
28332,مطار حمد الدولي مبنى 1,POINT(51.6148727 25.2570125),,2019,,341
30036,众意西路,POINT(113.7122888 34.7773979),,2019,,390
28335,كتارا,POINT(51.5217027 25.3621106),,2019,,341
28334,لقطيفية,POINT(51.5247577 25.3706974),,2020,,341
28336,لوسيل,POINT(51.487636 25.4150252),,2019,,341
30035,圃田西,POINT(113.7872646 34.7428141),,2021,,390
30034,东周,POINT(113.7525239 34.7474538),,2020,,390
28337,جامعة قطر,POINT(51.4929957 25.3823228),,2019,,341
28347,Al Shaqab,POINT(51.4513871 25.3080258),,2021,,341
28338,SouthNest,POINT(51.4498893 25.3099038),,2021,,341
28346,Oxygen Park,POINT(51.447973 25.3129815),,2021,,341
28345,Education City Mosque,POINT(51.4464609 25.3158438),,2021,,341
28344,Al Khater House,POINT(51.4438869 25.316671),,2021,,341
28343,Multaqa,POINT(51.441802 25.3163634),,2021,,341
28342,2015,POINT(51.4366037 25.3162983),,2021,,341
28341,Ceremonial Gate,POINT(51.4338313 25.3165353),,2021,,341
28340,NorthNest,POINT(51.4322323 25.3138753),,2019,,341
28339,Qatar Academy - South,POINT(51.4301413 25.3131542),,2019,,341
28348,Education City Stadium - North,POINT(51.4243182 25.3125596),,2019,,341
28349,Education City Stadium -East,POINT(51.4272427 25.3121569),,2019,,341
28350,Academy Green Spine,POINT(51.4270676 25.3150128),,2019,,341
28351,Qatar Academy - North,POINT(51.4284307 25.31627),,2019,,341
28352,Qatar Academy - East,POINT(51.4312797 25.3159362),,2019,,341
28353,مصلى مشيرب,POINT(51.5299254 25.2864765),,2019,,341
28354,Galleria,POINT(51.5291198 25.2849976),,2019,,341
30037,姚砦,POINT(113.7022179 34.7757408),,2019,,390
32789,Montebello/Commerce,POINT(-118.1246419 34.0069499),,1993,,189
30038,农业东路,POINT(113.7290319 34.784985),,2020,,390
33339,"",POINT(120.610660921235 31.1477295070236),,2017,,420
30039,龙湖中环南,POINT(113.7322515 34.7918992),,2020,,390
30040,东十里铺,POINT(113.7195036 34.7485244),,2020,,390
33340,"",POINT(120.611443172621 31.1388378806299),,2017,,420
28358,Al-Baraha,POINT(51.5271502 25.2869845),,2019,,341
28359,Heritage Quarter,POINT(51.5293635 25.2868965),,2019,,341
28355,وادي مشيرب,POINT(51.5272619 25.284301),,2019,,341
28356,Al Kahraba Street,POINT(51.5248151 25.2858467),,2019,,341
28357,Sahat Al-Masjid,POINT(51.5255944 25.2870506),,2019,,341
33341,"",POINT(120.619722719022 31.1336656078294),,2017,,420
28363,50th St,POINT(-111.9756297 33.4470664),2017,2019,,213
28360,44th St,POINT(-111.9884345 33.448216),2004,2008,,213
28362,Priest Dr,POINT(-111.9563381 33.4423406),2004,2008,,213
28361,Center Pkwy,POINT(-111.946979 33.438338),2004,2008,,213
28366,Rural Rd / University Dr,POINT(-111.9272764 33.4211149),2004,2008,,213
28364,Dorsey Ln,POINT(-111.9173531 33.4148026),2004,2008,,213
28365,Smith-Martin,POINT(-111.9012512 33.4148268),2004,2008,,213
28474,الرأس,POINT(55.2936423 25.2687599),,2011,,413
28473,سوق الذهب,POINT(55.3016915 25.2761043),,2011,,413
28472,بني ياس,POINT(55.3075576 25.2691723),,2011,,413
28471,الاتحاد,POINT(55.3137468 25.2662155),,2011,,413
28470,صلاح الدين,POINT(55.3208278 25.270308),,2011,,413
32790,Industry,POINT(-117.8448582 34.0082423),,1993,,189
30041,会展中心,POINT(113.7192581 34.7680554),,2020,,390
30042,沙门,POINT(113.6772115 34.8204086),,2020,,390
30043,七里河,POINT(113.7158672 34.7224023),,2020,,390
30044,中央商务区,POINT(113.7232428 34.7790969),,2020,,390
31777,Malazgirt,POINT(28.8282395466668 41.0220998959345),2017,2024,999999,342
31778,Barbaros,POINT(28.836576560885 41.0235374942839),2017,2024,999999,342
31780,Fatih,POINT(28.8028214322194 41.028522067165),2017,2024,999999,342
31781,Halkalı-Üniversite,POINT(28.78958268755 41.0347839822209),2017,2024,999999,342
31842,喷水池,POINT(106.7065607 26.5871762),,2018,,368
31859,老湾塘,POINT(106.586647 26.652067),,2017,,368
28372,Mesa Dr,POINT(-111.8226128 33.4151001),2012,2015,,213
28375,Center St,POINT(-111.8311134 33.4151479),2012,2015,,213
28373,Country Club Dr,POINT(-111.8396844 33.4151611),2012,2015,,213
28374,Alma School Rd,POINT(-111.8562565 33.4149689),2012,2015,,213
28369,Mill Ave,POINT(-111.9411537 33.4275262),2004,2008,,213
28368,Veterans Way / College,POINT(-111.9363506 33.4263189),2004,2008,,213
28367,McClintock Dr,POINT(-111.9087192 33.4147585),2004,2008,,213
28371,Price-101,POINT(-111.888569 33.4148553),2004,2008,,213
28370,Sycamore,POINT(-111.8713734 33.4148941),2004,2008,,213
28477,برجمان,POINT(55.3039446 25.2549971),,2011,,413
28476,شرف دي جي,POINT(55.2974788 25.2582149),,2011,,413
28475,الغبيبة,POINT(55.2889551 25.2650306),,2011,,413
28481,الاستاد,POINT(55.3614496 25.2778897),,2011,,413
28480,النهدة,POINT(55.3694683 25.273195),,2011,,413
30045,龙湖南,POINT(113.7324916 34.8031288),,2020,,390
30046,金融岛南,POINT(113.7309462 34.8102964),,2020,,390
33342,"",POINT(120.639302423483 31.1354531431071),,2017,,420
31350,Yenisahra,POINT(29.0902565225465 40.9849081468681),2008,2012,999999,342
30047,"",POINT(113.7293073 34.8170945),,2020,,390
30048,龙湖北,POINT(113.7286341 34.8252434),,2020,,390
30049,龙湖中环北,POINT(113.7199143 34.8304701),,2020,,390
30050,清华附中,POINT(113.7076284 34.8305525),,2020,,390
30051,森林公园北,POINT(113.6976137 34.8272969),,2020,,390
31340,Başakşehir-Metrokent,POINT(28.8011351244781 41.1075941355368),,2013,999999,342
31341,Ziya Gökalp,POINT(28.7867773603591 41.0744533919965),,2014,999999,342
28377,Gilbert Rd,POINT(-111.7910621 33.4153682),2016,2019,,213
31345,Kadıköy,POINT(29.0227062016538 40.9908054328442),2008,2012,999999,342
31347,Acıbadem,POINT(29.0457201796241 41.0018649618183),2008,2012,999999,342
31348,Ünalan,POINT(29.0578570541217 40.9984698822596),2008,2012,999999,342
31349,Göztepe,POINT(29.0705987535833 40.9935260833365),2008,2012,999999,342
28436,برجمان,POINT(55.3041096 25.254402),,2009,,413
28435,الاتحاد,POINT(55.3137603 25.2661514),,2009,,413
28431,الرقة,POINT(55.323887 25.2633609),,2009,,413
28432,ديرة سيتي سنتر,POINT(55.3302766 25.2546811),,2009,,413
28434,جي جي كو,POINT(55.3399678 25.249494),,2010,,413
28430,المطار - مبنى رقم 1,POINT(55.3523482 25.2484962),,2010,,413
28433,طيران الإمارات,POINT(55.3656766 25.241072),,2010,,413
28439,الجداف,POINT(55.333753 25.2249103),,2014,,413
28440,الخور,POINT(55.3390454 25.2188449),,2014,,413
28438,مدينة دبي الطبية,POINT(55.3226205 25.2309689),,2011,,413
28437,عود ميثاء,POINT(55.3159053 25.2439317),,2011,,413
31346,Ayrılık Çeşmesi,POINT(29.0299856609207 41.0002039701553),2008,2013,999999,342
31342,Olimpiyat,POINT(28.7672740040283 41.0795432955016),,2014,999999,342
31344,Bahariye,POINT(28.7987711930068 41.0581738832201),2016,2021,999999,342
31343,Masko,POINT(28.8040443459113 41.0639754646176),2016,2021,999999,342
31840,河滨公园,POINT(106.7040698 26.573164),,2018,,368
31860,下麦西,POINT(106.5764329 26.658789),,2017,,368
32305,Şemikler,POINT(27.0901172940279 38.474724023965),2006,2010,,345
30052,杨君刘,POINT(113.6926431 34.8204743),,2020,,390
32791,Downtown Pomona,POINT(-117.751031 34.0589241),,1993,,189
30053,货站街,POINT(113.7194774 34.7419717),,2020,,390
30054,商鼎路,POINT(113.7199534 34.7559475),,2020,,390
30055,郎庄,POINT(113.7325492 34.6862804),,2020,,390
33343,"",POINT(120.658735603975 31.1392772285341),,2017,,420
30056,姚庄,POINT(113.7276824 34.6915921),,2020,,390
33344,"",POINT(120.67526014088 31.1396319615079),,2017,,420
30057,金岱,POINT(113.7206701 34.7014352),,2020,,390
31351,Kozyatağı,POINT(29.0997392604832 40.9750675519205),2008,2012,999999,342
30058,果树所,POINT(113.7159282 34.7128049),,2020,,390
30059,省体育中心,POINT(113.6208513 34.8334563),,2020,,390
30060,北十二里铺,POINT(113.6347666 34.831902),,2020,,390
30061,丰庆路,POINT(113.6480249 34.8308687),,2020,,390
30062,张家村,POINT(113.6559363 34.8249964),,2020,,390
28398,Van Buren St,POINT(-112.073944 33.4522663),2004,2008,,213
28397,Van Buren St,POINT(-112.0750995 33.4515753),2004,2008,,213
28395,Washington St,POINT(-112.0739103 33.4492389),2004,2008,,213
28396,Jefferson St,POINT(-112.0752063 33.4474133),2004,2008,,213
28394,3rd St,POINT(-112.0710398 33.4483166),2004,2008,,213
28393,3rd St,POINT(-112.0688872 33.446301),2004,2008,,213
28391,12th St,POINT(-112.0576414 33.4482219),2004,2008,,213
28392,12th St,POINT(-112.0552026 33.4472323),2004,2008,,213
28390,24th St,POINT(-112.0288282 33.4471931),2004,2008,,213
31352,Bostancı,POINT(29.1047294835653 40.9647480837904),2008,2012,999999,342
31353,Küçükyalı,POINT(29.1222073060654 40.9491084427666),2008,2012,999999,342
31354,Maltepe,POINT(29.1394262538957 40.9354024277901),2008,2012,999999,342
31355,Huzurevi,POINT(29.1461918027201 40.9299044019833),2008,2012,999999,342
31356,Gülsuyu,POINT(29.1551265926925 40.9237187100747),2008,2012,999999,342
30063,陈寨东,POINT(113.6637069 34.8205466),,2020,,390
32792,East Ontario,POINT(-117.5788175 34.0395488),,1993,,189
30064,老鸦陈,POINT(113.6106839 34.8338557),,2020,,390
30065,王砦,POINT(113.6198407 34.8208397),,2020,,390
30066,"",POINT(113.6434332 34.775635),,2020,,390
30067,省体育中心,POINT(113.6199516 34.8348441),,2020,,390
30068,人民公园,POINT(113.6538632 34.7593634),,2020,,390
32795,Pedley,POINT(-117.4762412 33.9776456),,1993,,189
30069,大石桥,POINT(113.6497791 34.7664788),,2020,,390
32796,Riverside–Downtown,POINT(-117.3692401 33.9764556),,1993,,189
30070,南阳新村,POINT(113.6363628 34.7866756),,2020,,390
32797,Riverside–Downtown,POINT(-117.3702395 33.974674),,1995,,189
32798,Los Angeles Union Station,POINT(-118.2345685 34.0543788),,1990,,189
33345,"",POINT(120.695641063155 31.1395783260759),,2017,,420
3475,北运河东 Běiyùnhé Dōng (Beiyunhe East),POINT(116.701659885419 39.9011094120339),2011,2018,999999,15
3476,郝家府 Hǎojiāfǔ,POINT(116.711230562032 39.9021020796708),2011,2014,999999,15
3477,东夏园 Dōngxiàyuán,POINT(116.727471247167 39.9022380196928),2011,2014,999999,15
28376,Stapley Dr,POINT(-111.8066566 33.4151513),2016,2019,,213
28411,Montebello Ave,POINT(-112.0996775 33.5209696),2004,2008,,213
28410,Camelback Rd / 19th Ave,POINT(-112.0992589 33.5095775),2004,2008,,213
28409,7th Ave,POINT(-112.0837882 33.5093508),2004,2008,,213
28408,Central Ave / Camelback Rd,POINT(-112.0757 33.5088496),2004,2008,,213
28407,Campbell Ave,POINT(-112.0737476 33.5017892),2004,2008,,213
28405,Thomas Rd,POINT(-112.073735 33.4816146),2004,2008,,213
28402,Encanto Blvd,POINT(-112.0737693 33.4740507),2004,2008,,213
28399,38th St,POINT(-112.0003494 33.4481438),2004,2008,,213
30071,同乐,POINT(113.6297877 34.7962892),,2020,,390
3478,潞城 Lùchéng,POINT(116.741881687457 39.9015756504766),2011,2014,999999,15
30072,兴隆铺,POINT(113.6220489 34.807968),,2020,,390
30073,凤凰台,POINT(113.7074251 34.7477294),,2020,,390
30074,郑州文庙,POINT(113.6852485 34.7481355),,2020,,390
28412,Dunlap Ave / 19th Ave,POINT(-112.1013292 33.5674076),2013,2016,,213
28414,Northern Ave,POINT(-112.099589 33.5525916),2013,2016,,213
28413,Glendale Ave,POINT(-112.0996352 33.5379954),2013,2016,,213
28406,Indian School Rd,POINT(-112.073744 33.4961351),2004,2008,,213
28403,Osborn Rd,POINT(-112.073765 33.4872442),2004,2008,,213
28404,McDowell Rd,POINT(-112.0737809 33.4651125),2004,2008,,213
28401,Roosevelt St,POINT(-112.073988913436 33.4591637471889),2004,2008,,213
28400,24th St,POINT(-112.0297424 33.4482236),2004,2008,,213
30075,东十里铺,POINT(113.7192973 34.7481065),,2020,,390
28415,Metrocenter,POINT(-112.119736803934 33.5750602110067),2020,2024,,213
28416,Mountain Vew Rd / 24th Ave,POINT(-112.112252574929 33.572998238678),2020,2024,,213
30076,博览中心,POINT(113.698183 34.7481619),,2020,,390
28417,25th Ave,POINT(-112.111909141251 33.5675710840467),2020,2024,,213
30077,通泰路,POINT(113.7278951 34.7490734),,2020,,390
28418,"",POINT(-112.07388080959 33.4477483260409),2019,2040,,213
28419,"",POINT(-112.074533959342 33.4482388329609),2019,2024,,213
30078,西周,POINT(113.7409013 34.7488683),,2020,,390
30425,Плошча Францішка Багушэвіча,POINT(27.5378312 53.8963812),,2020,,414
28420,"",POINT(-112.077729324554 33.4475349633507),2019,2024,,213
28421,"",POINT(-112.074525438365 33.4470728236249),2019,2024,,213
28422,"",POINT(-112.073834939777 33.4421849101382),2019,2024,,213
31357,Esenkent,POINT(29.1667036150086 40.9203716014497),2008,2012,999999,342
28423,"",POINT(-112.075130127809 33.4421991306653),2019,2024,,213
28424,"",POINT(-112.073790123315 33.4368337969036),2019,2024,,213
28425,"",POINT(-112.073589656872 33.4174736169732),2019,2024,,213
28426,"",POINT(-112.07333163886 33.4067101949603),2019,2024,,213
28427,"",POINT(-112.073355052292 33.3995616782391),2019,2024,,213
28428,"",POINT(-112.073320299432 33.3922231066227),2019,2024,,213
28429,"",POINT(-112.073267886354 33.3781817998409),2019,2024,,213
30079,东大街,POINT(113.6774969 34.7497148),,2020,,390
30080,二七广场,POINT(113.6585378 34.7537783),,2020,,390
32799,Commerce,POINT(-118.1438198 33.9908166),,1990,,189
16994,Klender Baru,POINT(106.940125708348 -6.21767666936064),2011,2011,999999,59
30081,西大街,POINT(113.6713576 34.7511979),,2020,,390
16996,Rawabebek,POINT(106.966168333873 -6.22070609282613),1990,1991,1994,59
30082,十八里河,POINT(113.6775419 34.648962),,2017,,390
30083,沙窝李,POINT(113.6755341 34.6278386),,2017,,390
28445,جبل علي,POINT(55.1272615 25.0579617),,2009,,413
28449,دبي مارينا,POINT(55.1475925 25.0799561),,2010,,413
28450,الخيل,POINT(55.1581682 25.0889222),,2010,,413
28448,مدينة دبي للإنترنت,POINT(55.1738997 25.1021673),,2010,,413
28446,المشرق,POINT(55.1908843 25.1147866),,2010,,413
28447,الصفا,POINT(55.2284999 25.1556519),,2010,,413
28443,المركز المالي,POINT(55.2755074 25.2108544),,2009,,413
28444,ماكس‎,POINT(55.2920421 25.2333634),,2009,,413
28441,المطار - مبنى رقم 3,POINT(55.3591477 25.2452353),,2009,,413
28442,سنتربوينت,POINT(55.3909589 25.2303107),,2009,,413
28510,Парк Культуры,POINT(37.5946018 55.7358928),,1935,,81
28513,Кропоткинская,POINT(37.6039193 55.7453931),,1935,,81
28512,Библиотека имени Ленина,POINT(37.6101565 55.7510821),,1935,,81
28511,Охотный Ряд,POINT(37.616631 55.7576803),,1935,,81
28547,Прокшино,POINT(37.4339056 55.5862675),,2019,,81
28546,Филатов Луг,POINT(37.4077408 55.601425),,2019,,81
30084,后胡,POINT(113.6769704 34.612786),,2017,,390
33346,斜塘,POINT(120.7298164 31.3013529),,2021,,420
30085,小乔,POINT(113.6896555 34.6016531),,2017,,390
30086,华南城西,POINT(113.7198277 34.5951057),,2017,,390
30087,华南城,POINT(113.7430629 34.5951539),,2017,,390
30088,华南城东,POINT(113.7678493 34.5952222),,2017,,390
30089,孟庄,POINT(113.8123351 34.586847),,2017,,390
30090,港区北,POINT(113.8321364 34.5859326),,2020,,390
30091,康平湖,POINT(113.8470355 34.5859998),,2017,,390
28453,دانوب,POINT(55.0956959 25.0012905),,2012,,413
28457,الطاقة,POINT(55.1012875 25.0263157),,2013,,413
28456,ابن بطوطة,POINT(55.1174884 25.0466746),,2010,,413
28461,مركز دبي للسلع المتعددة DMCC,POINT(55.1386865 25.0708898),,2010,,413
28452,مول الإمارات,POINT(55.2004501 25.12122),,2009,,413
28451,أم الشيف,POINT(55.2079227 25.1266938),,2010,,413
28459,الخليج التجاري,POINT(55.2600944 25.190986),,2010,,413
28460,دبي مول / برج خليفة,POINT(55.2692533 25.2010544),,2010,,413
28458,أبراج الإمارات,POINT(55.2795987 25.2168588),,2010,,413
28455,المركز التجاري العالمي,POINT(55.2851055 25.2248416),,2010,,413
28454,بنك أبو ظبي التجاري,POINT(55.2982231 25.2446127),,2010,,413
28568,Белорусская,POINT(37.5842083 55.776055),,1952,,81
28567,Новослободская,POINT(37.6046522 55.7798905),,1952,,81
28569,Курская,POINT(37.659173 55.7572646),,1950,,81
16997,Kranji,POINT(106.979749139689 -6.22448581435363),2011,2011,999999,59
17000,Tambun,POINT(107.055660293692 -6.25863783513038),2017,2017,999999,59
30092,综保区,POINT(113.8515116 34.5520805),,2017,,390
30093,恩平湖,POINT(113.854116 34.569921),,2017,,390
31364,Aksaray,POINT(28.9539144680861 41.0096005727716),,1992,999999,342
31358,Hastane-Adliye,POINT(29.1792620788117 40.9161109367292),2008,2012,999999,342
31359,Soğanlık,POINT(29.1933752375993 40.911876201878),2008,2012,999999,342
28486,مركز الإمارات العربية المتحدة للصرافة,POINT(55.0909257 24.9773038),,2011,,413
28493,خبل علي,POINT(55.1274187 25.0578468),,2021,,413
28490,الحدائق,POINT(55.1350071 25.0434922),,2021,,413
28489,ديسكفدي جاردنز,POINT(55.1454033 25.0352383),,2021,,413
28488,الفرجان,POINT(55.1522174 25.0304556),,2021,,413
28491,عقارات جميرا للجولف,POINT(55.163294 25.0178164),,2021,,413
28492,مجمع دبي للاستثمار,POINT(55.1555943 25.0051243),,2021,,413
28487,إكسبو 2020,POINT(55.1459732 24.963568),,2021,,413
28484,أبوبكر الصديق,POINT(55.3327583 25.2708823),,2011,,413
28483,أبو هيل,POINT(55.3464469 25.2753961),,2011,,413
28482,القيادة,POINT(55.3526401 25.2775571),,2011,,413
28479,المنطقة الحرة بمطار دبي,POINT(55.3751479 25.2698114),,2011,,413
28478,القصيص,POINT(55.3872608 25.2627274),,2011,,413
28485,اتصالات,POINT(55.4012622 25.2546662),,2011,,413
31363,Tavşantepe,POINT(29.2471653679482 40.8826012287807),2008,2016,999999,342
31362,Pendik,POINT(29.2387827478872 40.8881284111293),2008,2016,999999,342
31841,南垭路,POINT(106.6975299 26.6139322),,2018,,368
28494,الميناء السياحي Mina Seyahi,POINT(55.1487355 25.0911845),,2014,,413
28495,أبراج بحيرات جميرا Jumeirah Lakes Towers,POINT(55.1378436 25.071518),,2014,,413
28496,دبي مارينا مول Dubai Marina Mall,POINT(55.1420404 25.0763104),,2014,,413
30094,兰河公园,POINT(113.853215 34.5779735),,2017,,390
30095,新郑机场,POINT(113.8473138 34.5270348),,2017,,390
30096,"",POINT(113.616382316092 34.7665093430046),2019,,,390
30097,"",POINT(113.607542089531 34.7480195581177),,2019,,390
30098,"",POINT(113.607540880143 34.738739288494),,2019,,390
30099,"",POINT(113.607560850883 34.7307789659632),,2019,,390
32803,Anaheim,POINT(-117.8814668 33.8034512),,1990,,189
30100,"",POINT(113.612650081087 34.721257335049),,2019,,390
30101,"",POINT(113.621339745727 34.7218734837222),,2019,,390
30102,"",POINT(113.637363921524 34.7215370580132),,2019,,390
32804,Orange,POINT(-117.8575127 33.7883124),,1990,,189
30103,"",POINT(113.651768944656 34.721579009621),,2019,,390
32802,Fullerton,POINT(-117.9215112 33.8685577),,1990,,189
32800,Norwalk/Santa Fe Springs,POINT(-118.06010081684 33.9163673147891),,1995,,189
30104,"",POINT(113.659915086414 34.7216091303667),,2019,,390
28502,الصفوح Al Sufouh,POINT(55.1652825 25.1081823),,2014,,413
28501,قدية المعرفة Knowledge Village,POINT(55.1617613 25.104363),,2014,,413
28500,نخلة الجميرة Palm Jumeirah,POINT(55.1559582 25.0983468),,2014,,413
28499,مدينة دبي للإعلام Dubai Media City,POINT(55.1521234 25.0946186),,2014,,413
28498,أبراج المارينا Marina Towers,POINT(55.1500047 25.0867759),,2014,,413
28497,مرسى دبي Dubai Marina,POINT(55.1471115 25.0809387),,2014,,413
28503,أبراج شاطئ جميرا 1 Jumeirah Beach Residence 1,POINT(55.1382393 25.0797444),,2014,,413
28504,أبراج شاطئ جميرا 2 Jumeirah Beach Residence 2,POINT(55.1322606 25.0738519),,2014,,413
6639,Vila Sônia,POINT(-46.7321441270932 -23.5921294325874),2016,2021,999999,106
28505,Palm Gateway,POINT(55.1552490873127 25.1011071922608),,2009,,413
30105,"",POINT(113.683365853378 34.7219486520576),,2019,,390
28506,Al Ittihad Park,POINT(55.1444476171601 25.1097763650348),,2017,,413
30106,"",POINT(113.700312116394 34.7219948024117),,2019,,390
28507,Nakheel Mall,POINT(55.1378191565208 25.1148013479281),,2019,,413
28508,The Pointe,POINT(55.1218287460466 25.1267954541658),,2022,,413
30107,"",POINT(113.726411535687 34.7219978295934),,2019,,390
28509,Atlantis Aquaventure Waterpark,POINT(55.1189345696793 25.1328292588116),,2009,,413
30108,"",POINT(113.741333621828 34.7219445734944),,2019,,390
30109,"",POINT(113.757658734741 34.7220885841045),,2019,,390
28611,Каширская,POINT(37.6487377 55.6550308),,1969,,81
30110,"",POINT(113.767644668637 34.7515500542522),,2019,,390
35233,"",POINT(114.347794010453 22.7011000337498),,2022,,381
